default;LivingStatus;EmploymentStatus;MonthlyIncome;external_score_1;external_score_2;time_to_first_trx;time_to_activation;opening_balance;closing_balance;amount_transaction_type1;amount_transaction_type2;amount_transaction_type3;amount_transaction_type4;amount_transaction_type5;amount_transaction_type6;amount_transaction_type7;amount_transaction_type8;amount_transaction_type9;amount_transaction_type10;amount_transaction_type11;amount_transaction_type12;amount_transaction_type13;amount_transaction_type14;amount_transaction_type15;amount_transaction_type16;amount_turnover_purchase;amount_turnover_betting;amount_turnover_cash;amount_turnover_money_transfer;repayment_amount
1;Unknown;Unknown;-1;315;656;36;14;-295;-199,36;-1,75;0;0;0;0;0;0;-125,41;0;-32,09;0;0;0;0;0;0;-86,99;0;0;0;-999
1;Unknown;Unknown;-1;425;751;145;81;-1,03;-198,55;0;0;0;0;0;0;0;-54,6;0;-2,99;-100;0;0;0;0;0;-95,38;0;0;0;70
1;At Parents;Executive employee;2000;290;602;18;17;-279,03;-195,26;-2,32;0;0;0;0;0;0;0;0;0;-30;0;0;0;0;0;0;0;-30;0;-999
1;Renter;Other;2000;346;602;71;46;-296,27;-195,26;-3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
1;Renter;Executive employee;2000;-1;349;121;41;-201,6;-195,02;-3,76;0;0;0;0;0;0;0;0;-163,87;-10;0;0;0;0;0;-191,58;0;-10;0;200,89
1;Renter;Executive employee;2000;282;755;14;6;-182,86;-193,82;-1,88;0;0;0;0;0;0;-35;0;0;0;0;0;0;0;0;-46,92;0;0;0;-999
1;Renter;Employee;1500;297;593;31;29;-203,03;-191,86;-0,75;0;0;0;0;0;0;-12,63;0;0;-50;0;0;0;0;0;-118,04;0;-60;0;100,12
1;Owner;Employee;2500;307;517;28;16;-246;-190,24;-0,55;0;0;0;0;0;0;0;0;0;-82,8;0;0;0;0;0;0;0;-80;0;70
1;Owner;Housewife;2000;253;676;21;8;-177,62;-189,04;-2,96;0;0;0;0;0;0;-3,07;0;-11,92;0;0;0;0;0;0;-8,48;0;0;0;94,86
1;At Parents;Employee;2000;448;689;15;11;-286,27;-188,88;-2,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;60
1;Renter;Employee;2000;299;1150;30;17;-200,06;-186,37;-2,18;0;0;0;0;0;0;0;0;0;-20;0;0;0;0;0;0;0;-20;0;60
1;Renter;Executive employee;4000;-1;1150;33;26;43,64;-186,08;0;0;0;0;0;0;0;0;0;-16,3;-100;0;0;0;0;0;-0,99;0;-110;0;0
1;Unknown;Unknown;-1;-1;1150;32;16;-90,47;-186,08;-1,19;0;0;0;0;0;0;0;0;0;-60;0;0;0;0;0;0;0;-40;0;202
1;Unknown;Unknown;-1;301;852;171;309;-277,43;-181,92;-3,04;0;0;0;0;0;0;0;0;0;-70;0;0;0;0;0;0;0;-70;0;-999
1;Owner;Executive employee;1000;-1;761;33;26;-177,62;-165,85;-0,44;0;0;0;0;0;0;-5,33;0;-9,99;0;0;0;0;0;0;-67,05;0;0;0;-999
1;Renter;Employee;3000;-1;829;39;14;-249,01;-165,85;-2,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
1;Renter;Employee;1500;341;-1;16;11;-94,46;-138,75;-1,23;0;0;0;0;0;0;0;0;-34,21;-100;0;0;0;0;0;-130,2;0;-100;0;96
1;Unknown;Unknown;-1;390;-1;48;34;-1013,76;-130,2;-11,48;0;0;0;0;0;0;-6,89;0;0;-30;0;0;0;0;0;-7,99;0;-30;0;-999
1;Owner;Retiree/pensioner;2500;493;1150;78;95;-1497,42;-113,1;-0,55;0;0;0;0;-5,6;0;-20,55;0;-99,93;-500;0;0;0;0;0;-40,65;0;-670;0;1010
1;Renter;Employee;1500;436;431;59;23;-2,47;-103,7;-2,87;0;0;0;0;0;0;0;0;0;-180;0;0;0;0;0;0;0;-200;0;0
1;Unknown;Unknown;-1;-1;1150;206;160;-81,9;-101,27;0;0;0;0;0;0;0;-19,2;0;-94,4;-140;0;0;0;0;0;71,74;0;-130;0;380
1;Unknown;Unknown;1000;322;1150;41;26;-90,47;-101,19;-1,84;0;0;0;0;0;0;0;0;0;-12,66;0;0;0;0;0;0;0;-10;0;100
1;Renter;Employee;2000;299;723;14;11;-167,43;-101,14;-3,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70
1;Renter;Employee;2000;348;9999;12;6;-0,66;-101,14;-3,65;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;-90;0;0,66
1;Unknown;Unknown;-1;-1;1150;171;268;-97,63;-100,53;0;0;0;0;0;0;0;-19,2;0;-99,93;0;0;0;0;0;0;-40,65;0;0;0;-999
1;Renter;Self-employed/freelancer;2000;295;348;20;12;-144,97;-99,75;-0,12;0;0;0;0;0;0;-32,74;0;0;0;0;0;0;0;0;-67,05;0;0;0;-999
1;Renter;Executive employee;-1;-1;704;51;50;4,15;-99,42;-50,14;0;0;0;0;0;0;-14,98;0;0;-100;-1,79;0;0;0;0;-20,02;0;-100;0;0
1;At Parents;Other;1000;444;211;15;9;-161,93;-99,12;-1,19;0;0;0;0;0;0;0;0;-26,59;-60;-11,2;0;0;0;0;-15,98;0;-60;0;380
1;Unknown;Unknown;-1;-1;1150;91;71;-97,63;-98,9;-0,23;0;0;0;0;-31,11;0;0;0;-32,95;-30;0;0;0;0;0;-40,65;0;-30;0;100
1;Renter;Other;2000;346;1999;44;37;-97,63;-98,9;0;0;0;0;0;0;0;-134,67;-37,23;-156,38;0;0;0;0;0;0;-263,87;0;0;0;150,08
1;Unknown;Unknown;-1;348;1150;41;18;-97,63;-98,9;-0,85;0;0;0;0;0;0;0;0;-54,2;-60;0;0;-9,18;0;0;-40,65;0;-40;0;380
1;Renter;Executive employee;1500;353;1150;26;12;-97,63;-98,9;-0,54;0;0;0;0;0;0;0;0;-54,2;0;0;0;0;0;0;71,74;0;0;0;-999
1;Renter;Self-employed/freelancer;5000;317;829;40;26;-172,78;-98,73;-2,41;0;0;0;0;0;0;0;-150;0;0;0;0;0;0;0;-140,94;0;0;0;40
1;At Parents;Executive employee;1500;353;706;54;46;-74,78;-97,52;0;0;0;0;0;0;0;-134,67;0;-156,38;-70;0;0;0;0;0;-191,58;0;0;0;-999
1;Renter;Employee;1500;-1;-1;105;40;-101,27;-96,16;-0,78;0;0;0;0;0;0;-5,33;0;-177,67;-50;0;0;0;0;0;-263,87;0;-50;0;260
1;Renter;Employee;1500;-1;-1;46;29;-3,42;-96,16;-0,25;0;0;0;0;0;0;0;-48,85;0;-100;0;0;0;0;0;-82,8;0;-100;0;0
1;Owner;Self-employed/freelancer;1000;361;-1;85;17;-91,16;-94,72;-0,19;0;0;0;0;0;0;-14,47;0;-39,9;0;0;0;0;0;0;-34,21;0;0;0;-999
1;Owner;Executive employee;2000;378;929;114;78;-143,61;-87,05;-0,64;0;0;0;0;0;0;-0,94;0;0;-100;0;0;0;0;0;0;0;-100;0;50
1;Other;Executive employee;-1;457;929;72;11;-37,63;-87,05;-7,66;0;0;0;0;0;0;-3,3;0;0;0;0;0;0;0;0;0;0;0;0;20
1;Renter;Retiree/pensioner;1500;327;322;22;15;-77,16;-82,1;-0,54;0;0;0;0;-74,3;-7,99;0;-54,94;-177,67;-30;0;0;0;0;0;-655,58;0;-30;0;250
1;Renter;Executive employee;2000;288;638;42;29;-100,12;-70,94;-1,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
1;Renter;Employee;2000;316;667;25;14;-8,41;-67,05;-0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
1;Unknown;Unknown;-1;352;666;44;21;-295;-65,81;-2,94;0;0;0;0;0;0;-38,59;0;0;0;0;0;0;0;0;-46,92;0;0;0;-999
1;Renter;Employee;1500;286;767;17;8;-94,22;-55,39;0;0;0;0;0;0;0;0;0;-5,3;0;0;0;0;0;0;0;0;0;0;100
1;Renter;Self-employed/freelancer;1500;315;253;40;24;-77,16;-48,95;-0,54;0;0;0;0;0;0;0;0;-84,65;0;-1,9;0;0;0;0;-54,2;0;0;0;40
1;Renter;Self-employed/freelancer;2500;317;253;38;18;-9,99;-48,95;-0,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
1;Renter;Unknown;1000;350;545;28;14;-98,82;-48,95;-0,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
1;Other;Self-employed/freelancer;1000;282;598;84;81;-278,73;-42,09;-4,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
1;At Parents;Executive employee;1500;467;252;93;46;-180,41;-40,65;-2,91;0;0;0;0;0;0;0;0;-177,67;0;0;0;0;0;0;-263,87;0;0;0;-999
1;Renter;Unknown;1000;-1;629;22;14;-100,12;-37,94;-1,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120
1;Owner;Executive employee;2000;416;628;19;10;-497,24;-33,91;-1,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;464,81
1;Renter;Other;2500;346;-1;59;18;-15,65;-19,07;-0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
1;At Parents;Retiree/pensioner;1000;313;-1;17;9;-94,46;-18,54;-1,57;0;0;0;0;0;0;0;0;-26,59;0;0;0;0;0;0;-17,98;0;0;0;40
1;Renter;Self-employed/freelancer;3000;321;563;482;531;11,45;-10,26;0;0;0;0;0;0;0;0;0;-2,99;0;0;0;0;0;0;-13,98;0;0;0;139,49
1;Renter;Employee;2000;294;568;97;66;-171,13;-5,73;-2,39;0;0;0;0;0;0;-35;0;0;0;0;0;0;0;0;-57,1;0;0;0;0
1;Unknown;Unknown;-1;-1;230;59;40;-400,59;-5,02;-2,83;0;0;0;0;0;0;-38,59;0;-163,87;-3,55;0;0;-12,99;0;0;-330,97;-10;0;0;339,58
1;Unknown;Unknown;-1;492;517;60;46;-25,41;-0,56;0;0;0;-17,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,62
1;Other;Executive employee;1500;511;298;35;16;-36,9;-0,56;-816,73;0;0;-17,98;0;0;0;-14,98;0;0;0;0;0;0;0;0;-20;0;0;-120;40
1;Renter;Executive employee;1500;459;528;22;13;-0,56;-0,23;-0,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,99;0;0;0;0
1;Owner;Employee;2000;469;652;20;6;-331,37;-0,1;-0,1;0;0;0;0;0;0;0;0;0;0;0;0;-500;0;0;0;-300;0;0;520
1;At Parents;Executive employee;2500;-1;416;31;28;-0,68;0;-0,29;0;0;0;0;0;-74,85;0;0;0;0;0;0;-105;0;0;-82,8;-100;-100,99;0;0
1;Unknown;Unknown;-1;298;864;26;20;-255,37;0;-2,15;0;0;0;0;0;0;0;0;-11,92;0;0;0;0;0;0;-6,75;0;0;0;0
1;Renter;Student;1500;299;402;31;3;-237,04;0;-2,15;0;0;0;0;0;0;-20;0;0;0;0;0;0;0;0;-24,8;0;0;0;-999
1;Owner;Employee;1500;361;723;76;4;-201,7;0;-0,1;0;0;0;0;0;0;0;0;-9,99;-50;0;0;0;0;0;-10,99;0;-50;0;300
1;At Parents;Self-employed/freelancer;1000;365;666;25;20;-200,91;0;-2,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
1;At Parents;Civil servants/governmental;-1;459;402;24;15;-154,03;0;-1,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
1;At Parents;Executive employee;2500;500;929;72;11;-181,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,26;0;0;0;0;0;0;20
1;Unknown;Unknown;-1;290;864;91;71;-295;1,23;0;0;0;0;0;-31,11;-65;0;-89,95;0;-30;-63,99;0;0;0;-22;-82,8;0;-82,99;0;-999
1;Unknown;Unknown;-1;298;144;25;5;-277,6;1,23;-0,1;0;0;0;0;0;-74,85;0;-38,78;0;0;0;0;0;0;0;-11,8;0;0;0;60,11
1;Unknown;Unknown;-1;301;852;62;49;-295;1,23;0;0;0;0;0;-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100
1;Renter;Executive employee;2000;370;545;45;37;-98,82;5,11;0;0;0;0;0;0;-16,77;0;0;0;0;0;0;0;0;0;-13,98;0;0;0;-999
1;At Parents;Executive employee;1000;-1;792;47;26;-143,61;48,56;-0,85;0;0;0;0;0;0;0;-48,85;0;0;0;0;0;0;0;0;0;0;0;-999
0;Renter;Employee;2000;448;488;30;6;-946,8;-4901,76;-3053,82;0;0;0;0;-52;0;-282,09;0;-304,2;-300;0;0;0;0;0;-509,28;0;-310;-1800;1260,26
0;At Parents;Employee;2500;530;877;29;15;-3907,55;-4058,51;-4155,3;0;0;0;0;0;0;-39;0;0;0;0;0;0;-139;0;-35,85;0;0;-2000;100
0;Owner;Other;6001;558;209;45;5;-3924,2;-4058,51;-3053,82;-191,42;0;0;0;0;0;-134,84;0;-124,25;-500;0;0;0;0;-135;-384,46;0;-500;-2180;506
0;Renter;Employee;2000;507;870;14;7;-3277,61;-4057,53;-3,19;0;0;0;0;0;0;0;0;-189,61;-1400;-44,5;0;-3250;0;-70;6090;-2230;-1397,25;0;1596,49
0;Renter;Employee;2000;508;963;47;37;-3277,61;-4057,53;-70,44;0;0;0;0;0;-216,91;-29,2;0;0;0;0;0;-3480;0;0;-151,98;-3480;-300;0;0
0;Owner;Employee;2000;585;711;16;15;-3189,54;-4057,53;-1044,77;0;0;0;0;0;0;0;0;0;-500;0;0;0;0;0;200;0;-500;-800;60
0;Unknown;Unknown;-1;609;430;23;6;0;-4051,58;0;0;0;0;0;0;0;0;0;-2555,58;0;0;0;0;0;0;-2973,93;0;0;0;-999
0;Owner;Executive employee;3000;558;473;408;8;-3144,5;-4020,18;-54,31;0;0;0;0;0;0;-424,04;0;-21,5;-10;0;0;0;0;0;-421,6;0;-10;0;1000
0;Other;Employee;2500;533;827;39;21;-3907,55;-4019,55;-37,11;0;0;0;0;0;0;0;0;-1086,49;0;0;0;0;0;0;-1166,89;0;0;0;700
0;Owner;Self-employed/freelancer;5000;543;297;41;19;-33,82;-3964,89;0;0;0;0;0;0;0;-2000;0;-438,23;0;0;0;0;-1,5;0;-3598,16;0;0;0;55,05
0;Owner;Executive employee;2500;458;272;15;10;-2653,26;-3915,71;-56,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
0;Unknown;Executive employee;1500;535;230;45;25;-2971,06;-3915,71;-56,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-8,9;0;0;0;60
0;Renter;Executive employee;2500;543;1150;57;10;-372,09;-3883,51;-52,08;0;0;0;0;0;-15,99;-96,01;0;-198,09;-1500;0;0;-471,8;0;0;-402,23;-504;-1520;0;0
0;Owner;Employee;2000;550;811;16;6;-3189,54;-3524,39;-53,19;0;0;0;0;0;0;-110,85;0;-723,3;-10;0;0;0;0;0;-1569,38;0;-10;0;60,2
0;Owner;Employee;1500;595;470;36;13;-2111,12;-3444,84;-47,28;0;0;0;0;0;0;0;0;0;-764,52;0;0;0;0;0;-904,62;0;0;0;400
0;Owner;Employee;2000;608;323;33;14;-1770;-3444,84;0;0;0;0;0;0;0;-1220,07;0;-296,7;0;0;0;0;-500;-3;-3981,69;0;0;0;1692,63
0;Renter;Retiree/pensioner;2000;576;-1;21;4;-3128,45;-3401,98;-20,24;0;0;0;0;0;0;-951,26;0;-157,55;-800;-15;0;0;0;0;-1088,26;0;0;0;1150
0;Renter;Retiree/pensioner;1500;490;175;135;96;-3259,9;-3291,51;-44,36;0;0;0;0;0;-15,99;-39;-82,31;0;0;0;0;0;0;0;-238,26;0;0;0;100
0;Owner;Employee;2500;508;547;25;10;-3311,83;-3291,51;-52,67;0;0;0;0;0;0;0;0;-16,97;0;0;0;0;0;0;-16,58;0;0;0;26
0;Other;Employee;2000;553;624;20;8;-3189,54;-3291,51;-44,98;-191,42;0;0;0;0;0;0;0;0;0;0;0;-20;0;0;-14,41;-20;0;0;-999
0;Owner;Executive employee;2500;571;459;62;51;-2986,49;-3280,88;-42,42;0;0;0;0;0;0;0;0;0;-500;0;0;0;0;0;0;0;0;0;20
0;Renter;Executive employee;3000;588;430;24;22;-2985,44;-3280,88;-47,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100
0;Owner;Unemployed;1000;558;397;78;12;-2267,72;-3140,16;-40,77;0;0;0;0;0;0;0;0;0;-800;0;0;0;0;0;-31,8;0;-820;0;36,5
0;Owner;Executive employee;2500;552;270;49;13;-2371,14;-3110,32;-33,45;0;0;0;0;0;0;-228,22;-59,96;-939,1;-200;0;0;0;0;0;-1166,89;0;-200;0;100
0;Renter;Student;1000;507;412;40;29;-2738,28;-3050,86;-42,42;0;0;0;0;0;0;-754,31;-59,96;-198,09;0;0;0;-10;-51,8;0;-509,28;0;0;0;300
0;Owner;Employee;2000;572;641;25;19;-2944,17;-3049,72;-55,92;0;0;0;0;0;-15,99;0;0;0;-30;0;0;0;0;0;-15,99;0;-30;0;61,45
0;Owner;Self-employed/freelancer;4000;585;567;50;37;-2985,44;-3049,72;-50,09;0;0;0;0;0;0;0;0;-17,49;-50;0;0;0;-68;0;593,82;0;-50;0;80
0;Renter;Retiree/pensioner;1500;627;1150;83;47;-3055,5;-3049,72;-49,66;0;0;0;0;0;-11,99;-36,65;0;-681,95;0;0;0;0;0;0;-686,96;0;0;0;100
0;Renter;Employee;2500;553;863;24;3;-3189,54;-3047,03;-51,66;0;0;0;0;0;0;-424,04;0;-175;0;-6;0;0;0;0;-537,64;0;0;0;0
0;Owner;Retiree/pensioner;1500;637;365;13;5;-2843,62;-3043,46;-43,82;0;0;0;0;0;0;-92,93;-292,82;-1053,42;-56,99;0;0;0;0;0;-1902,3;0;-60;0;450
0;Owner;Self-employed/freelancer;2500;562;380;59;63;-3056,2;-3037,18;-48,99;0;0;-138,34;0;0;0;0;-1114,15;-203,53;0;-33,6;0;0;0;0;-571,73;0;0;0;50
0;Owner;Executive employee;2000;548;-1;82;70;-3056,2;-3035,65;-36,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100
0;Owner;Executive employee;-1;575;323;31;15;-2760,93;-3031,88;-42,43;0;0;0;0;0;0;-58,14;0;-140,45;0;0;0;0;0;0;-338,84;0;0;0;80
0;Owner;Employee;1500;612;298;247;95;-2528,74;-3031,88;-57,12;0;0;0;0;0;0;-116,21;-217,41;-47,6;-200;0;0;0;0;0;-542,59;0;-100;0;170
0;Renter;Employee;1000;549;211;47;43;-2438,21;-3028,77;-49,31;0;0;0;0;0;0;-236,18;0;-178,88;-46,64;0;0;-20;0;0;1083,93;-20;0;0;40
0;Other;Executive employee;2000;575;226;41;7;-3045,77;-3028,77;-41,73;0;0;0;0;-11,5;0;-365,07;-217,41;0;0;0;0;-1184,64;0;0;-661,1;-1300;0;0;150
0;At Parents;Retiree/pensioner;1000;501;546;14;7;-2483,94;-3026,04;-42,42;0;0;0;0;0;0;0;0;0;-500,5;0;0;0;0;0;0;0;-530;0;100
0;Renter;Employee;2000;548;523;17;5;-2449,7;-3026,04;-56,32;0;0;0;0;0;0;-99,71;0;-723,3;0;0;0;0;-24,9;0;-1569,38;0;0;0;170
0;Renter;Retiree/pensioner;1000;575;144;57;27;-2962,4;-3026,02;-48,39;0;0;0;0;-11,5;0;-148,62;0;0;-100;0;0;0;0;0;-179,01;0;-100;0;200
0;At Parents;Executive employee;-1;463;751;30;11;-453,68;-3024,58;-52,08;0;0;0;0;0;0;-85,7;0;-96,13;-1190;0;0;0;0;0;-186,56;0;-1300;0;20
0;Renter;Executive civil servant;2000;457;830;32;31;-2802,48;-3022,13;-49,79;0;0;0;0;0;0;-4;0;0;-250;0;0;0;0;0;0;0;-250;0;400
0;Renter;Executive civil servant;2500;506;716;150;124;-2764,97;-3022,13;-44,78;0;0;0;0;0;0;-58,14;0;-80,3;-250;0;0;0;0;0;-108,38;0;-260;0;100
0;Renter;Other;1500;539;601;47;5;-2587,26;-3017,53;-55,92;0;0;0;0;0;-15,99;0;0;0;-400;0;0;0;0;0;0;0;-400;0;-999
0;Other;Unemployed;1000;525;385;35;13;-3036,47;-3017,16;-52,66;0;0;0;0;0;0;0;0;0;-30;-6;0;0;0;0;0;0;-30;0;20
0;Owner;Retiree/pensioner;2500;562;390;35;9;-2960,54;-3013,12;-42,42;0;0;0;0;0;0;0;0;-69;0;0;0;0;0;0;-75;0;0;0;75
0;Renter;Employee;2000;528;297;19;4;-2552,89;-3012,67;-56,32;0;0;0;0;0;0;-62,22;0;-1107,8;-140;0;0;0;0;0;-1902,3;0;-145,25;0;150
0;Renter;Employee;3000;332;1150;34;28;-1591,3;-3007,13;-34,62;-66,23;0;0;0;0;0;0;0;0;0;0;0;-53;0;0;44,07;-51;0;0;100
0;Renter;Employee;4000;478;9999;37;16;-1490,15;-3007,13;-26,86;-137,75;0;0;0;0;0;-41,47;-129,27;0;-800;0;0;-280;0;0;-131,15;-300;-800;0;36,5
0;At Parents;Retiree/pensioner;1500;523;252;18;4;-0,34;-3003,8;-1521,79;0;0;0;0;0;0;0;-343,24;-469,74;-2285;-9,7;0;0;0;0;-137,15;0;-2160;-2180;0
0;Owner;Retiree/pensioner;3000;544;262;37;22;-6,3;-3003,8;-1521,79;0;0;0;0;0;-750;0;0;-595,92;-800;0;0;-10;0;0;-686,96;-12,5;0;-3000;100,95
0;Renter;Civil servants/governmental;2000;550;759;24;12;-2928,54;-2999,92;-40,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70
0;Renter;Self-employed/freelancer;2000;493;375;138;121;-2213,91;-2994,71;-38,69;0;0;0;0;0;0;-236,81;0;-124,49;-650;0;0;0;0;0;-357,67;0;-650;0;800
0;Renter;Executive employee;2000;512;383;67;22;-2218,44;-2994,71;-45,29;0;0;0;0;0;-7,99;-19,26;0;0;-500,5;0;0;-10;0;0;-16,97;-10;0;0;300
0;At Parents;Retiree/pensioner;1000;515;298;82;70;-2541,9;-2982,93;-40,84;0;0;0;0;0;0;-62,22;0;-198,09;-160;0;0;0;0;0;-395,6;0;0;0;180
0;Owner;Employee;2500;606;354;19;16;-36,52;-2975,84;-1829,63;0;0;0;0;0;0;0;-67,78;-79,89;-303,9;0;0;0;0;0;-170,27;0;-300;-3090;0
0;At Parents;Employee;3000;583;1150;79;17;-2784,66;-2968,89;-55,92;0;0;0;0;0;-11,99;0;0;-681,95;0;0;0;0;0;0;-477,56;0;0;0;200
0;Renter;Employee;2000;532;1150;26;16;-2944,17;-2967,73;-56,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209,23
0;At Parents;Executive civil servant;2000;509;629;26;8;-1494,92;-2964,94;-30,06;0;0;0;0;0;0;-19,5;0;-158,76;-2064,38;0;0;0;0;0;-185,7;0;-2160;0;800
0;Renter;Executive civil servant;2000;525;637;29;18;-1284,74;-2964,94;-0,96;0;0;0;0;0;0;-537,36;0;-803,77;-400;0;0;-1140;0;0;-3883,51;-1126;-400;0;1124,16
0;Renter;Executive employee;2500;515;520;53;21;-2502,21;-2964,12;-44,05;0;0;0;0;0;0;-333,8;0;-96,13;0;0;0;0;0;0;-436,27;0;0;0;500
0;At Parents;Retiree/pensioner;1500;523;192;41;37;-3439,21;-2962,15;-43,79;0;0;0;0;0;0;0;0;0;-160;0;0;0;0;0;0;0;-150;0;0
0;Owner;Executive employee;3000;558;279;35;11;-2507,87;-2956,88;-40,52;0;0;0;0;0;-20;-397,4;0;-198,09;-400;-0,01;0;-20;0;0;-662,49;-20;-400;0;0
0;Owner;Employee;2500;499;348;106;14;-2829,8;-2948,55;-47,02;0;0;0;0;0;0;-66,6;0;-139,44;0;-52,62;0;0;0;0;-338,84;0;0;0;200
0;Renter;Other;2000;567;387;48;37;-2966,55;-2941,88;-50,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40
0;Unknown;Executive employee;1500;610;402;42;18;-3056,49;-2941,88;-48,1;0;0;0;0;0;-7,99;-31,49;0;-24,01;0;0;0;0;0;0;-43,94;0;0;0;25
0;Renter;Retiree/pensioner;1500;542;488;16;7;-2847,09;-2936,53;-50,64;0;0;0;0;0;0;-92,93;0;-178,55;-120;0;0;0;0;0;-264,56;0;-130;0;100
0;Owner;Executive employee;4000;530;389;81;46;-3056,2;-2935,65;-49,66;0;0;0;0;0;0;0;0;0;-560;0;0;0;0;0;-22,05;0;-600;0;500
0;Owner;Employee;2500;539;262;28;14;-1937,36;-2912,12;-33,69;0;0;0;0;0;0;0;0;0;0;0;0;0;-160;0;-240,55;0;0;0;100
0;Renter;Employee;2000;548;430;22;2;-3039,38;-2908,35;-48,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,19
0;Owner;Student;1500;492;323;41;34;-2738,28;-2893,03;-46,01;0;0;0;0;0;0;-488,23;0;-167,9;-100;0;0;-350;0;0;-662,96;0;-90;0;300
0;Renter;Employee;2500;531;472;45;14;-1993,45;-2891,57;-31,38;0;0;0;0;0;0;0;0;-411,66;-140;0;0;0;0;0;-518,32;0;0;0;1000
0;Owner;Other;6001;511;517;88;17;-3044,76;-2891,11;-51,66;0;0;0;0;0;0;0;0;-739;0;-142,94;0;0;0;-135;-1500;0;0;0;400
0;Owner;Student;-1;468;459;26;18;-2806,38;-2887,99;-43,66;0;0;0;0;0;-9,99;-488,23;0;0;-200;-85;0;-750;0;0;-616,33;-820;-200;0;600
0;Owner;Employee;2000;521;409;21;17;-2806,38;-2887,99;-41,99;0;0;0;0;0;0;-19,98;0;0;0;0;0;0;0;0;-8,81;0;0;0;38
0;Owner;Retiree/pensioner;3000;540;192;28;16;-2810,54;-2880,61;-44,21;0;0;0;0;0;0;0;0;-46,95;0;0;0;0;0;0;-43,02;0;0;0;198,12
0;Owner;Retiree/pensioner;2000;567;229;41;38;-3041,87;-2880,61;-41,73;0;0;0;0;0;0;-16,01;0;0;-61,9;0;0;-25;0;0;0;-25;-50;0;50
0;Renter;Retiree/pensioner;1500;578;-1;40;19;-2962,4;-2880,22;-36,89;0;0;0;0;-10,4;0;-153,73;-292,82;-111;-200;0;0;0;0;0;-390,28;0;-200;0;100
0;Other;Self-employed/freelancer;3000;513;9999;81;11;-1887,28;-2875,62;-38,75;0;0;-96;0;0;0;-104,99;0;0;-100;0;0;0;0;0;-120,3;0;-100;0;32,15
0;Renter;Executive civil servant;3000;575;880;396;12;-2068,52;-2875,62;-35,54;0;0;0;0;-49,78;0;-74,36;0;0;-300;0;0;0;0;0;-157,08;0;-300;0;110
0;Renter;Retiree/pensioner;1500;526;321;56;4;-2541,9;-2871,54;-42,04;0;0;0;0;0;0;-43,57;0;-50,95;-400;0;0;0;0;0;-107,31;0;-400;0;200
0;Renter;Retiree/pensioner;2000;549;322;19;3;-2535,69;-2871,54;-42,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-54,89;0;0;0;-999
0;At Parents;Housewife;1000;303;1150;388;11;-2068,52;-2870,39;-45,29;0;0;0;0;0;0;0;0;-260,63;0;0;0;-100;0;0;-97,47;0;0;0;-999
0;Renter;Employee;2000;462;9999;29;20;-1888,92;-2870,39;-23,2;-137,75;-262,67;0;0;0;0;-30;0;-332,94;-900;0;0;0;0;0;-357,17;0;-650;0;55
0;Renter;Housewife;-1;635;486;32;32;-2490,41;-2864,03;-41,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-999
